=== KEYSTROKE LOG ===
index,key,type,elapsed_ms,flight_time_ms,word_index,input_snapshot
SPACE,e,1480.000,char
e,e,113.000,char
e,Backspace,1417.000,backspace
Backspace,v,568.000,char
v,e,481.000,char
e,r,384.000,char
r,y,708.000,char
y,SPACE,733.000,char
SPACE,y,735.000,char
y,e,533.000,char
e,a,661.000,char
a,r,556.000,char

=== SUMMARY ===
metric,value
wpm,17
raw_wpm,19
accuracy_pct,92
correct_chars,86
incorrect_chars,7
total_keystrokes,93
duration_s,60
total_backspaces,4
total_chars,93
avg_flight_time_ms,622.823
min_flight_time_ms,113.000
max_flight_time_ms,1898.000
median_flight_time_ms,505.000

=== WPM OVER TIME ===
time_s,wpm,raw_wpm,accuracy_pct,cumulative_errors
1,12,12,100,0
2,18,18,100,0
3,20,20,100,0
4,18,18,100,0
5,19,19,100,0
6,20,20,100,0
7,19,19,100,0
8,19,19,100,0
9,19,19,100,0
10,19,19,100,0
11,18,18,100,0
12,20,20,100,0
13,19,20,95,1
14,18,20,91,2
15,17,18,91,2
16,16,17,91,2
17,15,17,88,3
18,14,17,81,5
19,14,17,81,5
20,14,17,83,5
21,15,18,84,5
22,15,17,84,5
23,15,18,85,5
24,15,18,86,5
25,15,18,86,5
26,16,18,87,5
27,16,18,88,5
28,16,18,88,5
29,16,18,88,5
30,16,18,89,5
31,17,19,90,5
32,17,19,90,5
33,17,19,91,5
34,17,19,91,5
35,17,19,91,5
36,17,19,91,5
37,17,19,91,5
38,17,19,92,5
39,17,19,92,5
40,17,19,92,5
41,18,19,92,5
42,18,19,93,5
43,18,19,93,5
44,18,19,93,5
45,17,19,92,6
46,17,18,92,6
47,17,19,92,6
48,17,19,92,6
49,17,19,92,6
50,17,19,92,6
51,18,19,93,6
52,17,19,93,6
53,17,19,92,7
54,17,19,92,7
55,17,18,92,7
56,17,19,92,7
57,17,18,92,7
58,17,19,92,7
59,17,18,92,7
60,17,19,92,7
