=== KEYSTROKE LOG ===
index,key,type,elapsed_ms,flight_time_ms,word_index,input_snapshot
15,SPACE,char,6466.000,6466.000,,216.000
16,w,char,7610.000,7610.000,,1144.000
17,i,char,8149.000,8149.000,,539.000
18,t,char,8604.000,8604.000,,455.000
19,h,char,8846.000,8846.000,,242.000
20,SPACE,char,9360.000,9360.000,,514.000
21,g,char,10574.000,10574.000,,1214.000
22,o,char,11294.000,11294.000,,720.000
23,SPACE,char,11675.000,11675.000,,381.000
24,g,char,12775.000,12775.000,,1100.000
25,o,char,13326.000,13326.000,,551.000
26,o,char,13500.000,13500.000,,174.000
27,d,char,13800.000,13800.000,,300.000
28,SPACE,char,14059.000,14059.000,,259.000
29,l,char,15212.000,15212.000,,1153.000
30,e,char,15766.000,15766.000,,554.000
31,a,char,16256.000,16256.000,,490.000
32,r,char,17079.000,17079.000,,823.000
33,n,char,17971.000,17971.000,,892.000
34,SPACE,char,18567.000,18567.000,,596.000
35,e,char,19773.000,19773.000,,1206.000
36,a,char,20220.000,20220.000,,447.000
37,s,char,21288.000,21288.000,,1068.000
38,t,char,21823.000,21823.000,,535.000
39,SPACE,char,22833.000,22833.000,,1010.000
40,c,char,23450.000,23450.000,,617.000
41,a,char,23730.000,23730.000,,280.000
42,r,char,24364.000,24364.000,,634.000
43,r,char,24611.000,24611.000,,247.000
44,y,char,25037.000,25037.000,,426.000
45,SPACE,char,25677.000,25677.000,,640.000
46,n,char,26423.000,26423.000,,746.000
47,e,char,26825.000,26825.000,,402.000
48,v,char,27549.000,27549.000,,724.000
49,e,char,27872.000,27872.000,,323.000
50,r,char,28080.000,28080.000,,208.000
51,SPACE,char,28531.000,28531.000,,451.000
52,n,char,29337.000,29337.000,,806.000
53,e,char,29673.000,29673.000,,336.000
54,e,char,29894.000,29894.000,,221.000
55,d,char,30220.000,30220.000,,326.000
56,SPACE,char,30438.000,30438.000,,218.000
57,h,char,31878.000,31878.000,,1440.000
58,o,char,32318.000,32318.000,,440.000
59,u,char,32627.000,32627.000,,309.000
60,s,char,32994.000,32994.000,,367.000
61,e,char,33302.000,33302.000,,308.000
62,SPACE,char,33546.000,33546.000,,244.000
63,o,char,34943.000,34943.000,,1397.000
64,n,char,35302.000,35302.000,,359.000
65,Backspace,backspace,36210.000,,36210.000,908.000
66,v,char,36717.000,36717.000,,507.000
67,e,char,36997.000,36997.000,,280.000
68,r,char,37196.000,37196.000,,199.000
69,SPACE,char,37763.000,37763.000,,567.000
70,w,char,38897.000,38897.000,,1134.000
71,o,char,39286.000,39286.000,,389.000
72,u,char,39597.000,39597.000,,311.000
73,l,char,39939.000,39939.000,,342.000
74,d,char,40352.000,40352.000,,413.000
75,SPACE,char,40588.000,40588.000,,236.000
76,s,char,41779.000,41779.000,,1191.000
77,m,char,42217.000,42217.000,,438.000
78,i,char,42529.000,42529.000,,312.000
79,l,char,42863.000,42863.000,,334.000
80,e,char,43202.000,43202.000,,339.000
81,SPACE,char,43545.000,43545.000,,343.000
82,o,char,44353.000,44353.000,,808.000
83,f,char,44723.000,44723.000,,370.000
84,SPACE,char,44973.000,44973.000,,250.000
85,f,char,47574.000,47574.000,,2601.000
86,e,char,47979.000,47979.000,,405.000
87,w,char,48509.000,48509.000,,530.000
88,SPACE,char,48853.000,48853.000,,344.000
89,g,char,49816.000,49816.000,,963.000
90,r,char,50279.000,50279.000,,463.000
91,e,char,50502.000,50502.000,,223.000
92,a,char,50905.000,50905.000,,403.000
93,t,char,51308.000,51308.000,,403.000
94,SPACE,char,51889.000,51889.000,,581.000
95,k,char,52693.000,52693.000,,804.000
96,n,char,53321.000,53321.000,,628.000
97,o,char,53702.000,53702.000,,381.000
98,e,char,54213.000,54213.000,,511.000
99,Backspace,backspace,55218.000,,55218.000,1005.000
100,w,char,55556.000,55556.000,,338.000
101,SPACE,char,55858.000,55858.000,,302.000
102,l,char,57103.000,57103.000,,1245.000
103,a,char,57543.000,57543.000,,440.000
104,z,char,58062.000,58062.000,,519.000
105,y,char,58566.000,58566.000,,504.000
106,SPACE,char,59011.000,59011.000,,445.000

=== FLIGHT TIME ANALYSIS ===
from_key,to_key,flight_time_ms,type
u,s,366.000,char
s,SPACE,334.000,char
SPACE,g,798.000,char
g,o,477.000,char
o,o,176.000,char
o,d,288.000,char
d,SPACE,489.000,char
SPACE,b,1131.000,char
b,e,347.000,char
e,t,368.000,char
t,w,556.000,char
w,e,406.000,char
e,e,205.000,char
e,n,309.000,char
n,SPACE,216.000,char
SPACE,w,1144.000,char
w,i,539.000,char
i,t,455.000,char
t,h,242.000,char
h,SPACE,514.000,char
SPACE,g,1214.000,char
g,o,720.000,char
o,SPACE,381.000,char
SPACE,g,1100.000,char
g,o,551.000,char
o,o,174.000,char
o,d,300.000,char
d,SPACE,259.000,char
SPACE,l,1153.000,char
l,e,554.000,char
e,a,490.000,char
a,r,823.000,char
r,n,892.000,char
n,SPACE,596.000,char
SPACE,e,1206.000,char
e,a,447.000,char
a,s,1068.000,char
s,t,535.000,char
t,SPACE,1010.000,char
SPACE,c,617.000,char
c,a,280.000,char
a,r,634.000,char
r,r,247.000,char
r,y,426.000,char
y,SPACE,640.000,char
SPACE,n,746.000,char
n,e,402.000,char
e,v,724.000,char
v,e,323.000,char
e,r,208.000,char
r,SPACE,451.000,char
SPACE,n,806.000,char
n,e,336.000,char
e,e,221.000,char
e,d,326.000,char
d,SPACE,218.000,char
SPACE,h,1440.000,char
h,o,440.000,char
o,u,309.000,char
u,s,367.000,char
s,e,308.000,char
e,SPACE,244.000,char
SPACE,o,1397.000,char
o,n,359.000,char
n,Backspace,908.000,backspace
Backspace,v,507.000,char
v,e,280.000,char
e,r,199.000,char
r,SPACE,567.000,char
SPACE,w,1134.000,char
w,o,389.000,char
o,u,311.000,char
u,l,342.000,char
l,d,413.000,char
d,SPACE,236.000,char
SPACE,s,1191.000,char
s,m,438.000,char
m,i,312.000,char
i,l,334.000,char
l,e,339.000,char
e,SPACE,343.000,char
SPACE,o,808.000,char
o,f,370.000,char
f,SPACE,250.000,char
SPACE,f,2601.000,char
f,e,405.000,char
e,w,530.000,char
w,SPACE,344.000,char
SPACE,g,963.000,char
g,r,463.000,char
r,e,223.000,char
e,a,403.000,char
a,t,403.000,char
t,SPACE,581.000,char
SPACE,k,804.000,char
k,n,628.000,char
n,o,381.000,char
o,e,511.000,char
e,Backspace,1005.000,backspace
Backspace,w,338.000,char
w,SPACE,302.000,char
SPACE,l,1245.000,char
l,a,440.000,char
a,z,519.000,char
z,y,504.000,char
y,SPACE,445.000,char

=== SUMMARY ===
metric,value
wpm,21
raw_wpm,21
accuracy_pct,98
correct_chars,103
incorrect_chars,2
total_keystrokes,105
duration_s,60
total_backspaces,2
total_chars,105
avg_flight_time_ms,556.708
min_flight_time_ms,174.000
max_flight_time_ms,2601.000
median_flight_time_ms,440.000

=== WPM OVER TIME ===
time_s,wpm,raw_wpm,accuracy_pct,cumulative_errors
1,36,36,100,0
2,30,30,100,0
3,32,32,100,0
4,24,24,100,0
5,26,26,100,0
6,28,28,100,0
7,27,27,100,0
8,25,25,100,0
9,27,27,100,0
10,25,25,100,0
11,24,24,100,0
12,24,24,100,0
13,23,23,100,0
14,24,24,100,0
15,23,23,100,0
16,23,23,100,0
17,23,23,100,0
18,23,23,100,0
19,22,22,100,0
20,22,22,100,0
21,21,21,100,0
22,21,21,100,0
23,21,21,100,0
24,21,21,100,0
25,22,22,100,0
26,21,21,100,0
27,21,21,100,0
28,22,22,100,0
29,21,21,100,0
30,22,22,100,0
31,22,22,100,0
32,22,22,100,0
33,22,22,100,0
34,22,22,100,0
35,22,22,100,0
36,21,22,98,1
37,22,22,99,1
38,21,22,99,1
39,21,21,99,1
40,21,22,99,1
41,22,22,99,1
42,22,22,99,1
43,22,22,99,1
44,22,22,99,1
45,22,22,99,1
46,22,22,99,1
47,21,21,99,1
48,21,21,99,1
49,21,21,99,1
50,21,21,99,1
51,21,22,99,1
52,21,22,99,1
53,21,21,99,1
54,21,22,98,2
55,21,21,98,2
56,21,21,98,2
57,21,21,98,2
58,21,21,98,2
59,21,21,98,2
60,20,21,98,2
