=== KEYSTROKE LOG ===
index,key,type,elapsed_ms,flight_time_ms,word_index,input_snapshot
73,a,char,34673.000,189.400,13,dra
74,w,char,34979.200,306.200,13,draw
75,SPACE,char,35168.800,189.600,13,draw
76,o,char,36269.100,1100.300,14,o
77,r,char,36623.000,353.900,14,or
78,SPACE,char,36825.000,202.000,14,or
79,r,char,38515.000,1690.000,15,r
80,e,char,38773.000,258.000,15,re
81,a,char,39107.200,334.200,15,rea
82,c,char,39887.100,779.900,15,reac
83,h,char,40072.900,185.800,15,reach
84,SPACE,char,40284.900,212.000,15,reach
85,w,char,41688.800,1403.900,16,w
86,h,char,41923.000,234.200,16,wh
87,A,char,43369.400,1446.400,16,whA
88,T,char,44024.100,654.700,16,whAT
89,SPACE,char,44402.800,378.700,16,whAT
90,G,char,45236.000,833.200,17,G
91,I,char,45424.100,188.100,17,GI
92,V,char,45942.900,518.800,17,GIV
93,E,char,46182.900,240.000,17,GIVE
94,SPACE,char,46348.700,165.800,17,GIVE
95,A,char,47688.100,1339.400,18,A
96,N,char,47928.800,240.700,18,AN
97,D,char,48250.800,322.000,18,AND
98,SPACE,char,48414.800,164.000,18,AND
99,P,char,49348.300,933.500,19,P
100,L,char,49562.900,214.600,19,PL
101,A,char,49726.800,163.900,19,PLA
102,N,char,49954.800,228.000,19,PLAN
103,T,char,50397.800,443.000,19,PLANT
104,SPACE,char,50640.800,243.000,19,PLANT
105,L,char,51608.500,967.700,20,L
106,A,char,51742.400,133.900,20,LA
107,S,char,51990.500,248.100,20,LAS
108,T,char,52378.300,387.800,20,LAST
109,SPACE,char,52616.200,237.900,20,LAST
110,K,char,53590.600,974.400,21,K
111,N,char,53936.400,345.800,21,KN
112,O,char,54211.200,274.800,21,KNO
113,W,char,54601.800,390.600,21,KNOW
114,SPACE,char,54807.000,205.200,21,KNOW
115,W,char,55953.000,1146.000,22,W
116,H,char,56228.100,275.100,22,WH
117,O,char,56404.100,176.000,22,WHO
118,SPACE,char,56650.200,246.100,22,WHO
119,W,char,57524.200,874.000,23,W
120,A,char,57792.200,268.000,23,WA
121,R,char,58284.400,492.200,23,WAR
122,T,char,58552.300,267.900,23,WART
123,C,char,58996.200,443.900,23,WARTC
124,H,char,59214.600,218.400,23,WARTCH
125,SPACE,char,59422.300,207.700,23,WARTCH

=== ERROR ANALYSIS (Tn / Tb) ===
index,key,type,elapsed_ms,Tn_ms,Tb_ms,flight_time_ms
0,b,char,0.000,0.000,,0.000
1,e,char,115.200,115.200,,115.200
2,t,char,436.400,436.400,,321.200
3,w,char,959.100,959.100,,522.700
4,w,char,1152.200,1152.200,,193.100
5,e,char,1325.500,1325.500,,173.300
6,n,char,1671.800,1671.800,,346.300
7,SPACE,char,1885.000,1885.000,,213.200
8,g,char,3309.200,3309.200,,1424.200
9,o,char,3574.000,3574.000,,264.800
10,d,char,4234.000,4234.000,,660.000
11,SPACE,char,4422.000,4422.000,,188.000
12,r,char,6054.000,6054.000,,1632.000
13,i,char,6305.800,6305.800,,251.800
14,v,char,6775.400,6775.400,,469.600
15,e,char,7011.300,7011.300,,235.900
16,r,char,7232.000,7232.000,,220.700
17,SPACE,char,7474.500,7474.500,,242.500
18,e,char,8360.700,8360.700,,886.200
19,a,char,8622.000,8622.000,,261.300
20,t,char,9084.000,9084.000,,462.000
21,h,char,9383.700,9383.700,,299.700
22,r,char,9599.900,9599.900,,216.200
23,SPACE,char,9797.900,9797.900,,198.000
24,p,char,10957.900,10957.900,,1160.000
25,l,char,11175.600,11175.600,,217.700
26,a,char,11417.400,11417.400,,241.800
27,n,char,11803.800,11803.800,,386.400
28,t,char,12323.300,12323.300,,519.500
29,SPACE,char,12527.900,12527.900,,204.600
30,a,char,13382.800,13382.800,,854.900
31,n,char,13633.600,13633.600,,250.800
32,d,char,13903.900,13903.900,,270.300
33,SPACE,char,14129.800,14129.800,,225.900
34,f,char,15372.700,15372.700,,1242.900
35,o,char,15585.600,15585.600,,212.900
36,Backspace,backspace,16446.400,,16446.400,860.800
37,i,char,17730.100,17730.100,,1283.700
38,r,char,18299.700,18299.700,,569.600
39,e,char,18425.400,18425.400,,125.700
40,SPACE,char,18605.500,18605.500,,180.100
41,s,char,19476.200,19476.200,,870.700
42,h,char,19711.600,19711.600,,235.400
43,e,char,19997.600,19997.600,,286.000
44,SPACE,char,20187.300,20187.300,,189.700
45,g,char,21471.000,21471.000,,1283.700
46,o,char,22051.500,22051.500,,580.500
47,u,char,22327.400,22327.400,,275.900
48,p,char,23014.700,23014.700,,687.300
49,p,char,23745.600,23745.600,,730.900
50,SPACE,char,24003.300,24003.300,,257.700
51,s,char,24769.400,24769.400,,766.100
52,h,char,25107.400,25107.400,,338.000
53,e,char,25340.900,25340.900,,233.500
54,SPACE,char,25511.400,25511.400,,170.500
55,w,char,26414.400,26414.400,,903.000
56,a,char,26679.400,26679.400,,265.000
57,n,char,26905.500,26905.500,,226.100
58,t,char,27432.500,27432.500,,527.000
59,SPACE,char,27653.300,27653.300,,220.800
60,t,char,28830.000,28830.000,,1176.700
61,h,char,29163.200,29163.200,,333.200
62,e,char,29438.900,29438.900,,275.700
63,s,char,29687.300,29687.300,,248.400
64,e,char,29921.400,29921.400,,234.100
65,SPACE,char,30131.200,30131.200,,209.800
66,o,char,31047.200,31047.200,,916.000
67,v,char,31970.500,31970.500,,923.300
68,e,char,32261.300,32261.300,,290.800
69,r,char,32529.200,32529.200,,267.900
70,SPACE,char,32793.200,32793.200,,264.000
71,d,char,34093.200,34093.200,,1300.000
72,r,char,34483.600,34483.600,,390.400
73,a,char,34673.000,34673.000,,189.400
74,w,char,34979.200,34979.200,,306.200
75,SPACE,char,35168.800,35168.800,,189.600
76,o,char,36269.100,36269.100,,1100.300
77,r,char,36623.000,36623.000,,353.900
78,SPACE,char,36825.000,36825.000,,202.000
79,r,char,38515.000,38515.000,,1690.000
80,e,char,38773.000,38773.000,,258.000
81,a,char,39107.200,39107.200,,334.200
82,c,char,39887.100,39887.100,,779.900
83,h,char,40072.900,40072.900,,185.800
84,SPACE,char,40284.900,40284.900,,212.000
85,w,char,41688.800,41688.800,,1403.900
86,h,char,41923.000,41923.000,,234.200
87,A,char,43369.400,43369.400,,1446.400
88,T,char,44024.100,44024.100,,654.700
89,SPACE,char,44402.800,44402.800,,378.700
90,G,char,45236.000,45236.000,,833.200
91,I,char,45424.100,45424.100,,188.100
92,V,char,45942.900,45942.900,,518.800
93,E,char,46182.900,46182.900,,240.000
94,SPACE,char,46348.700,46348.700,,165.800
95,A,char,47688.100,47688.100,,1339.400
96,N,char,47928.800,47928.800,,240.700
97,D,char,48250.800,48250.800,,322.000
98,SPACE,char,48414.800,48414.800,,164.000
99,P,char,49348.300,49348.300,,933.500
100,L,char,49562.900,49562.900,,214.600
101,A,char,49726.800,49726.800,,163.900
102,N,char,49954.800,49954.800,,228.000
103,T,char,50397.800,50397.800,,443.000
104,SPACE,char,50640.800,50640.800,,243.000
105,L,char,51608.500,51608.500,,967.700
106,A,char,51742.400,51742.400,,133.900
107,S,char,51990.500,51990.500,,248.100
108,T,char,52378.300,52378.300,,387.800
109,SPACE,char,52616.200,52616.200,,237.900
110,K,char,53590.600,53590.600,,974.400
111,N,char,53936.400,53936.400,,345.800
112,O,char,54211.200,54211.200,,274.800
113,W,char,54601.800,54601.800,,390.600
114,SPACE,char,54807.000,54807.000,,205.200
115,W,char,55953.000,55953.000,,1146.000
116,H,char,56228.100,56228.100,,275.100
117,O,char,56404.100,56404.100,,176.000
118,SPACE,char,56650.200,56650.200,,246.100
119,W,char,57524.200,57524.200,,874.000
120,A,char,57792.200,57792.200,,268.000
121,R,char,58284.400,58284.400,,492.200
122,T,char,58552.300,58552.300,,267.900
123,C,char,58996.200,58996.200,,443.900
124,H,char,59214.600,59214.600,,218.400
125,SPACE,char,59422.300,59422.300,,207.700

=== FLIGHT TIME ANALYSIS ===
from_key,to_key,flight_time_ms,type
b,e,115.200,char
e,t,321.200,char
t,w,522.700,char
w,w,193.100,char
w,e,173.300,char
e,n,346.300,char
n,SPACE,213.200,char
SPACE,g,1424.200,char
g,o,264.800,char
o,d,660.000,char
d,SPACE,188.000,char
SPACE,r,1632.000,char
r,i,251.800,char
i,v,469.600,char
v,e,235.900,char
e,r,220.700,char
r,SPACE,242.500,char
SPACE,e,886.200,char
e,a,261.300,char
a,t,462.000,char
t,h,299.700,char
h,r,216.200,char
r,SPACE,198.000,char
SPACE,p,1160.000,char
p,l,217.700,char
l,a,241.800,char
a,n,386.400,char
n,t,519.500,char
t,SPACE,204.600,char
SPACE,a,854.900,char
a,n,250.800,char
n,d,270.300,char
d,SPACE,225.900,char
SPACE,f,1242.900,char
f,o,212.900,char
o,Backspace,860.800,backspace
Backspace,i,1283.700,char
i,r,569.600,char
r,e,125.700,char
e,SPACE,180.100,char
SPACE,s,870.700,char
s,h,235.400,char
h,e,286.000,char
e,SPACE,189.700,char
SPACE,g,1283.700,char
g,o,580.500,char
o,u,275.900,char
u,p,687.300,char
p,p,730.900,char
p,SPACE,257.700,char
SPACE,s,766.100,char
s,h,338.000,char
h,e,233.500,char
e,SPACE,170.500,char
SPACE,w,903.000,char
w,a,265.000,char
a,n,226.100,char
n,t,527.000,char
t,SPACE,220.800,char
SPACE,t,1176.700,char
t,h,333.200,char
h,e,275.700,char
e,s,248.400,char
s,e,234.100,char
e,SPACE,209.800,char
SPACE,o,916.000,char
o,v,923.300,char
v,e,290.800,char
e,r,267.900,char
r,SPACE,264.000,char
SPACE,d,1300.000,char
d,r,390.400,char
r,a,189.400,char
a,w,306.200,char
w,SPACE,189.600,char
SPACE,o,1100.300,char
o,r,353.900,char
r,SPACE,202.000,char
SPACE,r,1690.000,char
r,e,258.000,char
e,a,334.200,char
a,c,779.900,char
c,h,185.800,char
h,SPACE,212.000,char
SPACE,w,1403.900,char
w,h,234.200,char
h,A,1446.400,char
A,T,654.700,char
T,SPACE,378.700,char
SPACE,G,833.200,char
G,I,188.100,char
I,V,518.800,char
V,E,240.000,char
E,SPACE,165.800,char
SPACE,A,1339.400,char
A,N,240.700,char
N,D,322.000,char
D,SPACE,164.000,char
SPACE,P,933.500,char
P,L,214.600,char
L,A,163.900,char
A,N,228.000,char
N,T,443.000,char
T,SPACE,243.000,char
SPACE,L,967.700,char
L,A,133.900,char
A,S,248.100,char
S,T,387.800,char
T,SPACE,237.900,char
SPACE,K,974.400,char
K,N,345.800,char
N,O,274.800,char
O,W,390.600,char
W,SPACE,205.200,char
SPACE,W,1146.000,char
W,H,275.100,char
H,O,176.000,char
O,SPACE,246.100,char
SPACE,W,874.000,char
W,A,268.000,char
A,R,492.200,char
R,T,267.900,char
T,C,443.900,char
C,H,218.400,char
H,SPACE,207.700,char

=== SUMMARY ===
metric,value
wpm,15
raw_wpm,25
accuracy_pct,58
correct_chars,73
incorrect_chars,52
total_keystrokes,125
duration_s,60
total_backspaces,1
total_chars,125
avg_flight_time_ms,475.378
min_flight_time_ms,115.200
max_flight_time_ms,1690.000
median_flight_time_ms,275.100

=== WPM OVER TIME ===
time_s,wpm,raw_wpm,accuracy_pct,cumulative_errors
1,48,48,100,0
2,36,48,75,2
3,24,32,75,2
4,24,30,80,2
5,19,29,67,4
6,16,24,67,4
7,19,26,73,4
8,21,27,78,4
9,21,27,80,4
10,19,29,67,8
11,19,27,68,8
12,20,28,71,8
13,20,28,73,8
14,21,28,76,8
15,21,27,76,8
16,20,27,75,9
17,19,25,75,9
18,19,25,76,9
19,20,25,78,9
20,20,26,79,9
21,20,25,80,9
22,20,25,80,9
23,19,25,77,11
24,18,25,74,13
25,18,24,75,13
26,19,25,76,13
27,20,25,77,13
28,20,25,78,13
29,19,25,78,13
30,20,26,80,13
31,20,25,80,13
32,20,25,81,13
33,21,25,81,13
34,20,25,81,13
35,21,25,82,13
36,21,25,83,13
37,21,25,83,13
38,21,25,83,13
39,21,25,84,13
40,21,25,84,13
41,21,25,85,13
42,21,25,85,13
43,20,24,85,13
44,20,24,84,14
45,19,24,82,16
46,19,24,79,19
47,19,24,78,21
48,18,24,76,23
49,18,24,74,25
50,18,24,72,29
51,17,24,70,31
52,17,25,68,34
53,17,25,67,36
54,16,25,66,38
55,16,25,64,41
56,16,25,63,42
57,15,25,62,45
58,15,25,61,47
59,15,25,59,50
60,15,25,58,52
