=== KEYSTROKE LOG ===
index,key,type,elapsed_ms,flight_time_ms,word_index,input_snapshot
157,o,char,38531.000,204.000,30,bro
158,w,char,38706.000,175.000,30,brow
159,n,char,38864.000,158.000,30,brown
160,SPACE,char,39068.000,204.000,30,brown
161,u,char,39589.000,521.000,31,u
162,SPACE,char,39772.000,183.000,31,u
163,s,char,39782.000,10.000,32,s
164,SPACE,char,39877.000,95.000,32,s
165,a,char,40861.000,984.000,33,a
166,s,char,41024.000,163.000,33,as
167,SPACE,char,41196.000,172.000,33,as
168,l,char,41784.000,588.000,34,l
169,o,char,41957.000,173.000,34,lo
170,n,char,42159.000,202.000,34,lon
171,g,char,42240.000,81.000,34,long
172,SPACE,char,42357.000,117.000,34,long
173,u,char,42770.000,413.000,35,u
174,n,char,42960.000,190.000,35,un
175,d,char,43038.000,78.000,35,und
176,e,char,43186.000,148.000,35,unde
177,r,char,43375.000,189.000,35,under
178,SPACE,char,43478.000,103.000,35,under
179,l,char,43695.000,217.000,36,l
180,i,char,43880.000,185.000,36,li
181,k,char,44044.000,164.000,36,lik
182,e,char,44129.000,85.000,36,like
183,SPACE,char,44230.000,101.000,36,like
184,o,char,44378.000,148.000,37,o
185,n,char,44587.000,209.000,37,on
186,SPACE,char,44758.000,171.000,37,on
187,b,char,44948.000,190.000,38,b
188,e,char,45099.000,151.000,38,be
189,l,char,45260.000,161.000,38,bel
190,o,char,45432.000,172.000,38,belo
191,w,char,45560.000,128.000,38,below
192,SPACE,char,45699.000,139.000,38,below
193,e,char,46040.000,341.000,39,e
194,b,char,46272.000,232.000,39,eb
195,e,char,46774.000,502.000,39,ebe
196,n,char,46897.000,123.000,39,eben
197,SPACE,char,47038.000,141.000,39,eben
198,h,char,47533.000,495.000,40,h
199,e,char,47659.000,126.000,40,he
200,SPACE,char,47750.000,91.000,40,he
201,w,char,47998.000,248.000,41,w
202,a,char,48210.000,212.000,41,wa
203,t,char,48387.000,177.000,41,wat
204,y,char,48415.000,28.000,41,waty
205,e,char,48544.000,129.000,41,watye
206,r,char,48746.000,202.000,41,watyer
207,Backspace,backspace,49381.000,635.000,41,watyer
208,SPACE,char,49927.000,546.000,41,watye
209,h,char,50937.000,1010.000,42,h
210,e,char,51037.000,100.000,42,he
211,r,char,51215.000,178.000,42,her
212,SPACE,char,51313.000,98.000,42,her
213,w,char,51972.000,659.000,43,w
214,h,char,52113.000,141.000,43,wh
215,i,char,52302.000,189.000,43,whi
216,l,char,52484.000,182.000,43,whil
217,e,char,52598.000,114.000,43,while
218,SPACE,char,52696.000,98.000,43,while
219,y,char,53148.000,452.000,44,y
220,e,char,53238.000,90.000,44,ye
221,a,char,53435.000,197.000,44,yea
222,r,char,53689.000,254.000,44,year
223,SPACE,char,53802.000,113.000,44,year
224,w,char,54204.000,402.000,45,w
225,o,char,54322.000,118.000,45,wo
226,r,char,54476.000,154.000,45,wor
227,l,char,54595.000,119.000,45,worl
228,d,char,54684.000,89.000,45,world
229,SPACE,char,54806.000,122.000,45,world
230,e,char,55684.000,878.000,46,e
231,w,char,55688.000,4.000,46,ew
232,h,char,55834.000,146.000,46,ewh
233,Backspace,backspace,56270.000,436.000,46,ewh
234,Backspace,backspace,56442.000,172.000,46,ew
235,Backspace,backspace,56596.000,154.000,46,e
236,Backspace,backspace,56770.000,174.000,46,
237,w,char,57049.000,279.000,46,w
238,h,char,57180.000,131.000,46,wh
239,e,char,57251.000,71.000,46,whe
240,n,char,57354.000,103.000,46,when
241,SPACE,char,57512.000,158.000,46,when
242,o,char,58031.000,519.000,47,o
243,u,char,59005.000,974.000,47,ou
244,r,char,59137.000,132.000,47,our
245,SPACE,char,59261.000,124.000,47,our
246,j,char,60037.000,776.000,48,j
247,u,char,60198.000,161.000,48,ju
248,s,char,60258.000,60.000,48,jus

=== ERROR ANALYSIS (Tn / Tb) ===
index,key,type,elapsed_ms,Tn_ms,Tb_ms,flight_time_ms
0,o,char,0.000,0.000,,0.000
1,f,char,84.000,84.000,,84.000
2,e,char,218.000,218.000,,134.000
3,Backspace,backspace,966.000,,966.000,748.000
4,t,char,1222.000,1222.000,,256.000
5,e,char,1419.000,1419.000,,197.000
6,n,char,1591.000,1591.000,,172.000
7,SPACE,char,1802.000,1802.000,,211.000
8,n,char,2686.000,2686.000,,884.000
9,e,char,2846.000,2846.000,,160.000
10,v,char,3014.000,3014.000,,168.000
11,e,char,3144.000,3144.000,,130.000
12,r,char,3322.000,3322.000,,178.000
13,SPACE,char,3423.000,3423.000,,101.000
14,w,char,3736.000,3736.000,,313.000
15,a,char,3952.000,3952.000,,216.000
16,n,char,4082.000,4082.000,,130.000
17,t,char,4192.000,4192.000,,110.000
18,SPACE,char,4298.000,4298.000,,106.000
19,d,char,4610.000,4610.000,,312.000
20,r,char,4880.000,4880.000,,270.000
21,a,char,5095.000,5095.000,,215.000
22,w,char,5262.000,5262.000,,167.000
23,SPACE,char,5397.000,5397.000,,135.000
24,l,char,5874.000,5874.000,,477.000
25,e,char,5987.000,5987.000,,113.000
26,f,char,6134.000,6134.000,,147.000
27,t,char,6326.000,6326.000,,192.000
28,SPACE,char,6454.000,6454.000,,128.000
29,n,char,6684.000,6684.000,,230.000
30,o,char,6925.000,6925.000,,241.000
31,t,char,7069.000,7069.000,,144.000
32,SPACE,char,7220.000,7220.000,,151.000
33,l,char,7668.000,7668.000,,448.000
34,i,char,7872.000,7872.000,,204.000
35,f,char,7923.000,7923.000,,51.000
36,e,char,8042.000,8042.000,,119.000
37,SPACE,char,8168.000,8168.000,,126.000
38,b,char,8641.000,8641.000,,473.000
39,y,char,8829.000,8829.000,,188.000
40,SPACE,char,8946.000,8946.000,,117.000
41,t,char,9314.000,9314.000,,368.000
42,h,char,9423.000,9423.000,,109.000
43,e,char,9820.000,9820.000,,397.000
44,r,char,10020.000,10020.000,,200.000
45,e,char,10190.000,10190.000,,170.000
46,SPACE,char,10312.000,10312.000,,122.000
47,g,char,10837.000,10837.000,,525.000
48,o,char,10974.000,10974.000,,137.000
49,o,char,11121.000,11121.000,,147.000
50,d,char,11217.000,11217.000,,96.000
51,SPACE,char,11310.000,11310.000,,93.000
52,s,char,11474.000,11474.000,,164.000
53,o,char,11541.000,11541.000,,67.000
54,m,char,11742.000,11742.000,,201.000
55,e,char,11848.000,11848.000,,106.000
56,SPACE,char,11969.000,11969.000,,121.000
57,o,char,12094.000,12094.000,,125.000
58,u,char,12367.000,12367.000,,273.000
59,t,char,12490.000,12490.000,,123.000
60,Backspace,backspace,12870.000,,12870.000,380.000
61,r,char,13282.000,13282.000,,412.000
62,SPACE,char,13444.000,13444.000,,162.000
63,p,char,14156.000,14156.000,,712.000
64,o,char,14334.000,14334.000,,178.000
65,i,char,14520.000,14520.000,,186.000
66,n,char,14712.000,14712.000,,192.000
67,t,char,14818.000,14818.000,,106.000
68,SPACE,char,14940.000,14940.000,,122.000
69,o,char,15486.000,15486.000,,546.000
70,n,char,15701.000,15701.000,,215.000
71,l,char,15896.000,15896.000,,195.000
72,y,char,15973.000,15973.000,,77.000
73,SPACE,char,16108.000,16108.000,,135.000
74,h,char,16828.000,16828.000,,720.000
75,o,char,17163.000,17163.000,,335.000
76,u,char,17374.000,17374.000,,211.000
77,s,char,17449.000,17449.000,,75.000
78,e,char,17621.000,17621.000,,172.000
79,SPACE,char,17773.000,17773.000,,152.000
80,w,char,18550.000,18550.000,,777.000
81,o,char,18647.000,18647.000,,97.000
82,u,char,18848.000,18848.000,,201.000
83,l,char,19042.000,19042.000,,194.000
84,f,char,19104.000,19104.000,,62.000
85,SPACE,char,19244.000,19244.000,,140.000
86,c,char,20270.000,20270.000,,1026.000
87,i,char,20394.000,20394.000,,124.000
88,t,char,20569.000,20569.000,,175.000
89,y,char,20648.000,20648.000,,79.000
90,SPACE,char,20845.000,20845.000,,197.000
91,o,char,21626.000,21626.000,,781.000
92,n,char,21863.000,21863.000,,237.000
93,e,char,21946.000,21946.000,,83.000
94,SPACE,char,22044.000,22044.000,,98.000
95,s,char,22211.000,22211.000,,167.000
96,e,char,22430.000,22430.000,,219.000
97,e,char,22591.000,22591.000,,161.000
98,SPACE,char,22745.000,22745.000,,154.000
99,n,char,22918.000,22918.000,,173.000
100,o,char,23127.000,23127.000,,209.000
101,w,char,23235.000,23235.000,,108.000
102,SPACE,char,23363.000,23363.000,,128.000
103,l,char,23619.000,23619.000,,256.000
104,i,char,23830.000,23830.000,,211.000
105,k,char,23996.000,23996.000,,166.000
106,e,char,24072.000,24072.000,,76.000
107,SPACE,char,24190.000,24190.000,,118.000
108,f,char,24492.000,24492.000,,302.000
109,a,char,24757.000,24757.000,,265.000
110,c,char,25735.000,25735.000,,978.000
111,e,char,25965.000,25965.000,,230.000
112,SPACE,char,26559.000,26559.000,,594.000
113,f,char,27449.000,27449.000,,890.000
114,a,char,27613.000,27613.000,,164.000
115,c,char,27831.000,27831.000,,218.000
116,e,char,27975.000,27975.000,,144.000
117,SPACE,char,28115.000,28115.000,,140.000
118,w,char,28544.000,28544.000,,429.000
119,a,char,28778.000,28778.000,,234.000
120,y,char,28889.000,28889.000,,111.000
121,SPACE,char,29045.000,29045.000,,156.000
122,d,char,29575.000,29575.000,,530.000
123,r,char,29809.000,29809.000,,234.000
124,e,char,30033.000,30033.000,,224.000
125,a,char,30247.000,30247.000,,214.000
126,m,char,30409.000,30409.000,,162.000
127,SPACE,char,30782.000,30782.000,,373.000
128,g,char,31347.000,31347.000,,565.000
129,o,char,31475.000,31475.000,,128.000
130,o,char,31643.000,31643.000,,168.000
131,d,char,31807.000,31807.000,,164.000
132,SPACE,char,32236.000,32236.000,,429.000
133,l,char,32685.000,32685.000,,449.000
134,a,char,32817.000,32817.000,,132.000
135,r,char,33023.000,33023.000,,206.000
136,g,char,33172.000,33172.000,,149.000
137,e,char,33257.000,33257.000,,85.000
138,SPACE,char,33361.000,33361.000,,104.000
139,c,char,33881.000,33881.000,,520.000
140,r,char,34073.000,34073.000,,192.000
141,o,char,34193.000,34193.000,,120.000
142,s,char,34335.000,34335.000,,142.000
143,s,char,34523.000,34523.000,,188.000
144,SPACE,char,34638.000,34638.000,,115.000
145,t,char,35061.000,35061.000,,423.000
146,w,char,35253.000,35253.000,,192.000
147,o,char,35359.000,35359.000,,106.000
148,SPACE,char,35549.000,35549.000,,190.000
149,c,char,36196.000,36196.000,,647.000
150,o,char,36406.000,36406.000,,210.000
151,l,char,36574.000,36574.000,,168.000
152,o,char,36735.000,36735.000,,161.000
153,r,char,36812.000,36812.000,,77.000
154,SPACE,char,36919.000,36919.000,,107.000
155,b,char,38223.000,38223.000,,1304.000
156,r,char,38327.000,38327.000,,104.000
157,o,char,38531.000,38531.000,,204.000
158,w,char,38706.000,38706.000,,175.000
159,n,char,38864.000,38864.000,,158.000
160,SPACE,char,39068.000,39068.000,,204.000
161,u,char,39589.000,39589.000,,521.000
162,SPACE,char,39772.000,39772.000,,183.000
163,s,char,39782.000,39782.000,,10.000
164,SPACE,char,39877.000,39877.000,,95.000
165,a,char,40861.000,40861.000,,984.000
166,s,char,41024.000,41024.000,,163.000
167,SPACE,char,41196.000,41196.000,,172.000
168,l,char,41784.000,41784.000,,588.000
169,o,char,41957.000,41957.000,,173.000
170,n,char,42159.000,42159.000,,202.000
171,g,char,42240.000,42240.000,,81.000
172,SPACE,char,42357.000,42357.000,,117.000
173,u,char,42770.000,42770.000,,413.000
174,n,char,42960.000,42960.000,,190.000
175,d,char,43038.000,43038.000,,78.000
176,e,char,43186.000,43186.000,,148.000
177,r,char,43375.000,43375.000,,189.000
178,SPACE,char,43478.000,43478.000,,103.000
179,l,char,43695.000,43695.000,,217.000
180,i,char,43880.000,43880.000,,185.000
181,k,char,44044.000,44044.000,,164.000
182,e,char,44129.000,44129.000,,85.000
183,SPACE,char,44230.000,44230.000,,101.000
184,o,char,44378.000,44378.000,,148.000
185,n,char,44587.000,44587.000,,209.000
186,SPACE,char,44758.000,44758.000,,171.000
187,b,char,44948.000,44948.000,,190.000
188,e,char,45099.000,45099.000,,151.000
189,l,char,45260.000,45260.000,,161.000
190,o,char,45432.000,45432.000,,172.000
191,w,char,45560.000,45560.000,,128.000
192,SPACE,char,45699.000,45699.000,,139.000
193,e,char,46040.000,46040.000,,341.000
194,b,char,46272.000,46272.000,,232.000
195,e,char,46774.000,46774.000,,502.000
196,n,char,46897.000,46897.000,,123.000
197,SPACE,char,47038.000,47038.000,,141.000
198,h,char,47533.000,47533.000,,495.000
199,e,char,47659.000,47659.000,,126.000
200,SPACE,char,47750.000,47750.000,,91.000
201,w,char,47998.000,47998.000,,248.000
202,a,char,48210.000,48210.000,,212.000
203,t,char,48387.000,48387.000,,177.000
204,y,char,48415.000,48415.000,,28.000
205,e,char,48544.000,48544.000,,129.000
206,r,char,48746.000,48746.000,,202.000
207,Backspace,backspace,49381.000,,49381.000,635.000
208,SPACE,char,49927.000,49927.000,,546.000
209,h,char,50937.000,50937.000,,1010.000
210,e,char,51037.000,51037.000,,100.000
211,r,char,51215.000,51215.000,,178.000
212,SPACE,char,51313.000,51313.000,,98.000
213,w,char,51972.000,51972.000,,659.000
214,h,char,52113.000,52113.000,,141.000
215,i,char,52302.000,52302.000,,189.000
216,l,char,52484.000,52484.000,,182.000
217,e,char,52598.000,52598.000,,114.000
218,SPACE,char,52696.000,52696.000,,98.000
219,y,char,53148.000,53148.000,,452.000
220,e,char,53238.000,53238.000,,90.000
221,a,char,53435.000,53435.000,,197.000
222,r,char,53689.000,53689.000,,254.000
223,SPACE,char,53802.000,53802.000,,113.000
224,w,char,54204.000,54204.000,,402.000
225,o,char,54322.000,54322.000,,118.000
226,r,char,54476.000,54476.000,,154.000
227,l,char,54595.000,54595.000,,119.000
228,d,char,54684.000,54684.000,,89.000
229,SPACE,char,54806.000,54806.000,,122.000
230,e,char,55684.000,55684.000,,878.000
231,w,char,55688.000,55688.000,,4.000
232,h,char,55834.000,55834.000,,146.000
233,Backspace,backspace,56270.000,,56270.000,436.000
234,Backspace,backspace,56442.000,,56442.000,172.000
235,Backspace,backspace,56596.000,,56596.000,154.000
236,Backspace,backspace,56770.000,,56770.000,174.000
237,w,char,57049.000,57049.000,,279.000
238,h,char,57180.000,57180.000,,131.000
239,e,char,57251.000,57251.000,,71.000
240,n,char,57354.000,57354.000,,103.000
241,SPACE,char,57512.000,57512.000,,158.000
242,o,char,58031.000,58031.000,,519.000
243,u,char,59005.000,59005.000,,974.000
244,r,char,59137.000,59137.000,,132.000
245,SPACE,char,59261.000,59261.000,,124.000
246,j,char,60037.000,60037.000,,776.000
247,u,char,60198.000,60198.000,,161.000
248,s,char,60258.000,60258.000,,60.000

=== FLIGHT TIME ANALYSIS ===
from_key,to_key,flight_time_ms,type
o,f,84.000,char
f,e,134.000,char
e,Backspace,748.000,backspace
Backspace,t,256.000,char
t,e,197.000,char
e,n,172.000,char
n,SPACE,211.000,char
SPACE,n,884.000,char
n,e,160.000,char
e,v,168.000,char
v,e,130.000,char
e,r,178.000,char
r,SPACE,101.000,char
SPACE,w,313.000,char
w,a,216.000,char
a,n,130.000,char
n,t,110.000,char
t,SPACE,106.000,char
SPACE,d,312.000,char
d,r,270.000,char
r,a,215.000,char
a,w,167.000,char
w,SPACE,135.000,char
SPACE,l,477.000,char
l,e,113.000,char
e,f,147.000,char
f,t,192.000,char
t,SPACE,128.000,char
SPACE,n,230.000,char
n,o,241.000,char
o,t,144.000,char
t,SPACE,151.000,char
SPACE,l,448.000,char
l,i,204.000,char
i,f,51.000,char
f,e,119.000,char
e,SPACE,126.000,char
SPACE,b,473.000,char
b,y,188.000,char
y,SPACE,117.000,char
SPACE,t,368.000,char
t,h,109.000,char
h,e,397.000,char
e,r,200.000,char
r,e,170.000,char
e,SPACE,122.000,char
SPACE,g,525.000,char
g,o,137.000,char
o,o,147.000,char
o,d,96.000,char
d,SPACE,93.000,char
SPACE,s,164.000,char
s,o,67.000,char
o,m,201.000,char
m,e,106.000,char
e,SPACE,121.000,char
SPACE,o,125.000,char
o,u,273.000,char
u,t,123.000,char
t,Backspace,380.000,backspace
Backspace,r,412.000,char
r,SPACE,162.000,char
SPACE,p,712.000,char
p,o,178.000,char
o,i,186.000,char
i,n,192.000,char
n,t,106.000,char
t,SPACE,122.000,char
SPACE,o,546.000,char
o,n,215.000,char
n,l,195.000,char
l,y,77.000,char
y,SPACE,135.000,char
SPACE,h,720.000,char
h,o,335.000,char
o,u,211.000,char
u,s,75.000,char
s,e,172.000,char
e,SPACE,152.000,char
SPACE,w,777.000,char
w,o,97.000,char
o,u,201.000,char
u,l,194.000,char
l,f,62.000,char
f,SPACE,140.000,char
SPACE,c,1026.000,char
c,i,124.000,char
i,t,175.000,char
t,y,79.000,char
y,SPACE,197.000,char
SPACE,o,781.000,char
o,n,237.000,char
n,e,83.000,char
e,SPACE,98.000,char
SPACE,s,167.000,char
s,e,219.000,char
e,e,161.000,char
e,SPACE,154.000,char
SPACE,n,173.000,char
n,o,209.000,char
o,w,108.000,char
w,SPACE,128.000,char
SPACE,l,256.000,char
l,i,211.000,char
i,k,166.000,char
k,e,76.000,char
e,SPACE,118.000,char
SPACE,f,302.000,char
f,a,265.000,char
a,c,978.000,char
c,e,230.000,char
e,SPACE,594.000,char
SPACE,f,890.000,char
f,a,164.000,char
a,c,218.000,char
c,e,144.000,char
e,SPACE,140.000,char
SPACE,w,429.000,char
w,a,234.000,char
a,y,111.000,char
y,SPACE,156.000,char
SPACE,d,530.000,char
d,r,234.000,char
r,e,224.000,char
e,a,214.000,char
a,m,162.000,char
m,SPACE,373.000,char
SPACE,g,565.000,char
g,o,128.000,char
o,o,168.000,char
o,d,164.000,char
d,SPACE,429.000,char
SPACE,l,449.000,char
l,a,132.000,char
a,r,206.000,char
r,g,149.000,char
g,e,85.000,char
e,SPACE,104.000,char
SPACE,c,520.000,char
c,r,192.000,char
r,o,120.000,char
o,s,142.000,char
s,s,188.000,char
s,SPACE,115.000,char
SPACE,t,423.000,char
t,w,192.000,char
w,o,106.000,char
o,SPACE,190.000,char
SPACE,c,647.000,char
c,o,210.000,char
o,l,168.000,char
l,o,161.000,char
o,r,77.000,char
r,SPACE,107.000,char
SPACE,b,1304.000,char
b,r,104.000,char
r,o,204.000,char
o,w,175.000,char
w,n,158.000,char
n,SPACE,204.000,char
SPACE,u,521.000,char
u,SPACE,183.000,char
SPACE,s,10.000,char
s,SPACE,95.000,char
SPACE,a,984.000,char
a,s,163.000,char
s,SPACE,172.000,char
SPACE,l,588.000,char
l,o,173.000,char
o,n,202.000,char
n,g,81.000,char
g,SPACE,117.000,char
SPACE,u,413.000,char
u,n,190.000,char
n,d,78.000,char
d,e,148.000,char
e,r,189.000,char
r,SPACE,103.000,char
SPACE,l,217.000,char
l,i,185.000,char
i,k,164.000,char
k,e,85.000,char
e,SPACE,101.000,char
SPACE,o,148.000,char
o,n,209.000,char
n,SPACE,171.000,char
SPACE,b,190.000,char
b,e,151.000,char
e,l,161.000,char
l,o,172.000,char
o,w,128.000,char
w,SPACE,139.000,char
SPACE,e,341.000,char
e,b,232.000,char
b,e,502.000,char
e,n,123.000,char
n,SPACE,141.000,char
SPACE,h,495.000,char
h,e,126.000,char
e,SPACE,91.000,char
SPACE,w,248.000,char
w,a,212.000,char
a,t,177.000,char
t,y,28.000,char
y,e,129.000,char
e,r,202.000,char
r,Backspace,635.000,backspace
Backspace,SPACE,546.000,char
SPACE,h,1010.000,char
h,e,100.000,char
e,r,178.000,char
r,SPACE,98.000,char
SPACE,w,659.000,char
w,h,141.000,char
h,i,189.000,char
i,l,182.000,char
l,e,114.000,char
e,SPACE,98.000,char
SPACE,y,452.000,char
y,e,90.000,char
e,a,197.000,char
a,r,254.000,char
r,SPACE,113.000,char
SPACE,w,402.000,char
w,o,118.000,char
o,r,154.000,char
r,l,119.000,char
l,d,89.000,char
d,SPACE,122.000,char
SPACE,e,878.000,char
e,w,4.000,char
w,h,146.000,char
h,Backspace,436.000,backspace
Backspace,Backspace,172.000,backspace
Backspace,Backspace,154.000,backspace
Backspace,Backspace,174.000,backspace
Backspace,w,279.000,char
w,h,131.000,char
h,e,71.000,char
e,n,103.000,char
n,SPACE,158.000,char
SPACE,o,519.000,char
o,u,974.000,char
u,r,132.000,char
r,SPACE,124.000,char
SPACE,j,776.000,char
j,u,161.000,char
u,s,60.000,char

=== SUMMARY ===
metric,value
wpm,45
raw_wpm,48
accuracy_pct,93
correct_chars,226
incorrect_chars,16
total_keystrokes,242
duration_s,60
total_backspaces,7
total_chars,242
avg_flight_time_ms,242.976
min_flight_time_ms,4.000
max_flight_time_ms,1304.000
median_flight_time_ms,172.000

=== WPM OVER TIME ===
time_s,wpm,raw_wpm,accuracy_pct,cumulative_errors
1,23,34,67,1
2,35,41,86,1
3,35,39,90,1
4,44,47,94,1
5,45,47,95,1
6,47,49,96,1
7,51,53,97,1
8,52,53,97,1
9,51,53,98,1
10,51,52,98,1
11,51,52,98,1
12,55,56,98,1
13,52,54,97,2
14,51,53,97,2
15,51,53,97,2
16,52,53,97,2
17,50,52,97,2
18,50,51,97,2
19,50,52,95,4
20,47,50,95,4
21,48,50,96,4
22,49,51,96,4
23,50,52,96,4
24,50,52,96,4
25,49,51,96,4
26,48,50,96,4
27,47,49,96,4
28,48,49,97,4
29,48,49,97,4
30,48,49,97,4
31,47,48,97,4
32,47,49,97,4
33,48,49,97,4
34,48,49,97,4
35,48,49,97,4
36,48,49,97,4
