=== KEYSTROKE LOG ===
index,key,type,elapsed_ms,flight_time_ms,word_index,input_snapshot
73,SPACE,char,32102.000,549.000,12,than
74,g,char,32584.000,482.000,13,g
75,o,char,32685.000,101.000,13,go
76,SPACE,char,32965.000,280.000,13,go
77,w,char,34285.000,1320.000,14,w
78,h,char,34414.000,129.000,14,wh
79,i,char,34657.000,243.000,14,whi
80,k,char,34964.000,307.000,14,whik
81,Backspace,backspace,36105.000,1141.000,14,whik
82,l,char,36530.000,425.000,14,whil
83,e,char,36608.000,78.000,14,while
84,SPACE,char,36845.000,237.000,14,while
85,s,char,38233.000,1388.000,15,s
86,r,char,38496.000,263.000,15,sr
87,Backspace,backspace,39293.000,797.000,15,sr
88,t,char,40126.000,833.000,15,st
89,o,char,40403.000,277.000,15,sto
90,a,char,40893.000,490.000,15,stoa
91,n,char,41180.000,287.000,15,stoan
92,e,char,41299.000,119.000,15,stoane
93,SPACE,char,41671.000,372.000,15,stoane
94,w,char,43328.000,1657.000,16,w
95,a,char,43676.000,348.000,16,wa
96,n,char,43836.000,160.000,16,wan
97,t,char,44096.000,260.000,16,want
98,SPACE,char,44299.000,203.000,16,want
99,t,char,45137.000,838.000,17,t
100,h,char,45261.000,124.000,17,th
101,e,char,45497.000,236.000,17,the
102,i,char,45801.000,304.000,17,thei
103,r,char,45956.000,155.000,17,their
104,SPACE,char,46249.000,293.000,17,their
105,c,char,47047.000,798.000,18,c
106,o,char,47212.000,165.000,18,co
107,m,char,47525.000,313.000,18,com
108,e,char,47632.000,107.000,18,come
109,SPACE,char,47899.000,267.000,18,come
110,l,char,48602.000,703.000,19,l
111,i,char,49239.000,637.000,19,li
112,f,char,49480.000,241.000,19,lif
113,e,char,49700.000,220.000,19,life
114,SPACE,char,49960.000,260.000,19,life
115,t,char,50749.000,789.000,20,t
116,h,char,50832.000,83.000,20,th
117,a,char,50989.000,157.000,20,tha
118,t,char,51195.000,206.000,20,that
119,SPACE,char,51490.000,295.000,20,that
120,r,char,52386.000,896.000,21,r
121,e,char,52533.000,147.000,21,re
122,a,char,52710.000,177.000,21,rea
123,d,char,53045.000,335.000,21,read
124,SPACE,char,53289.000,244.000,21,read
125,p,char,54251.000,962.000,22,p
126,l,char,54493.000,242.000,22,pl
127,a,char,54586.000,93.000,22,pla
128,c,char,54936.000,350.000,22,plac
129,e,char,55177.000,241.000,22,place
130,SPACE,char,55400.000,223.000,22,place
131,s,char,56117.000,717.000,23,s
132,h,char,56270.000,153.000,23,sh
133,i,char,56582.000,312.000,23,shi
134,p,char,56839.000,257.000,23,ship
135,SPACE,char,57056.000,217.000,23,ship
136,c,char,57965.000,909.000,24,c
137,o,char,58002.000,37.000,24,co
138,v,char,58234.000,232.000,24,cov
139,e,char,58403.000,169.000,24,cove
140,r,char,58622.000,219.000,24,cover
141,SPACE,char,58887.000,265.000,24,cover
142,l,char,59676.000,789.000,25,l
143,e,char,59852.000,176.000,25,le

=== ERROR ANALYSIS (Tn / Tb) ===
index,key,type,elapsed_ms,Tn_ms,Tb_ms,flight_time_ms
0,c,char,0.000,0.000,,0.000
1,a,char,273.000,273.000,,273.000
2,r,char,806.000,806.000,,533.000
3,r,char,998.000,998.000,,192.000
4,y,char,1383.000,1383.000,,385.000
5,SPACE,char,1646.000,1646.000,,263.000
6,c,char,2517.000,2517.000,,871.000
7,o,char,2761.000,2761.000,,244.000
8,l,char,4546.000,4546.000,,1785.000
9,o,char,4786.000,4786.000,,240.000
10,r,char,5024.000,5024.000,,238.000
11,SPACE,char,5366.000,5366.000,,342.000
12,w,char,6118.000,6118.000,,752.000
13,o,char,6800.000,6800.000,,682.000
14,u,char,7038.000,7038.000,,238.000
15,;,char,7052.000,7052.000,,14.000
16,l,char,7327.000,7327.000,,275.000
17,Backspace,backspace,8756.000,,8756.000,1429.000
18,Backspace,backspace,8947.000,,8947.000,191.000
19,l,char,9823.000,9823.000,,876.000
20,d,char,10495.000,10495.000,,672.000
21,SPACE,char,10690.000,10690.000,,195.000
22,g,char,11384.000,11384.000,,694.000
23,o,char,11568.000,11568.000,,184.000
24,o,char,11716.000,11716.000,,148.000
25,d,char,11939.000,11939.000,,223.000
26,SPACE,char,12486.000,12486.000,,547.000
27,b,char,13100.000,13100.000,,614.000
28,r,char,13416.000,13416.000,,316.000
29,o,char,13800.000,13800.000,,384.000
30,w,char,14208.000,14208.000,,408.000
31,n,char,14418.000,14418.000,,210.000
32,SPACE,char,14699.000,14699.000,,281.000
33,c,char,15459.000,15459.000,,760.000
34,i,char,15645.000,15645.000,,186.000
35,t,char,16169.000,16169.000,,524.000
36,y,char,16424.000,16424.000,,255.000
37,SPACE,char,16786.000,16786.000,,362.000
38,b,char,17236.000,17236.000,,450.000
39,u,char,17553.000,17553.000,,317.000
40,t,char,18877.000,18877.000,,1324.000
41,SPACE,char,19081.000,19081.000,,204.000
42,r,char,20253.000,20253.000,,1172.000
43,i,char,20661.000,20661.000,,408.000
44,v,char,20965.000,20965.000,,304.000
45,Backspace,backspace,21880.000,,21880.000,915.000
46,v,char,22961.000,22961.000,,1081.000
47,e,char,23166.000,23166.000,,205.000
48,r,char,23312.000,23312.000,,146.000
49,SPACE,char,23706.000,23706.000,,394.000
50,w,char,24475.000,24475.000,,769.000
51,h,char,24711.000,24711.000,,236.000
52,e,char,24984.000,24984.000,,273.000
53,n,char,25171.000,25171.000,,187.000
54,SPACE,char,25457.000,25457.000,,286.000
55,a,char,26278.000,26278.000,,821.000
56,n,char,26361.000,26361.000,,83.000
57,SPACE,char,26522.000,26522.000,,161.000
58,g,char,27509.000,27509.000,,987.000
59,r,char,27785.000,27785.000,,276.000
60,o,char,28041.000,28041.000,,256.000
61,u,char,28258.000,28258.000,,217.000
62,p,char,28518.000,28518.000,,260.000
63,SPACE,char,28757.000,28757.000,,239.000
64,t,char,29677.000,29677.000,,920.000
65,h,char,29798.000,29798.000,,121.000
66,e,char,29936.000,29936.000,,138.000
67,y,char,30109.000,30109.000,,173.000
68,SPACE,char,30376.000,30376.000,,267.000
69,t,char,31211.000,31211.000,,835.000
70,h,char,31297.000,31297.000,,86.000
71,a,char,31505.000,31505.000,,208.000
72,n,char,31553.000,31553.000,,48.000
73,SPACE,char,32102.000,32102.000,,549.000
74,g,char,32584.000,32584.000,,482.000
75,o,char,32685.000,32685.000,,101.000
76,SPACE,char,32965.000,32965.000,,280.000
77,w,char,34285.000,34285.000,,1320.000
78,h,char,34414.000,34414.000,,129.000
79,i,char,34657.000,34657.000,,243.000
80,k,char,34964.000,34964.000,,307.000
81,Backspace,backspace,36105.000,,36105.000,1141.000
82,l,char,36530.000,36530.000,,425.000
83,e,char,36608.000,36608.000,,78.000
84,SPACE,char,36845.000,36845.000,,237.000
85,s,char,38233.000,38233.000,,1388.000
86,r,char,38496.000,38496.000,,263.000
87,Backspace,backspace,39293.000,,39293.000,797.000
88,t,char,40126.000,40126.000,,833.000
89,o,char,40403.000,40403.000,,277.000
90,a,char,40893.000,40893.000,,490.000
91,n,char,41180.000,41180.000,,287.000
92,e,char,41299.000,41299.000,,119.000
93,SPACE,char,41671.000,41671.000,,372.000
94,w,char,43328.000,43328.000,,1657.000
95,a,char,43676.000,43676.000,,348.000
96,n,char,43836.000,43836.000,,160.000
97,t,char,44096.000,44096.000,,260.000
98,SPACE,char,44299.000,44299.000,,203.000
99,t,char,45137.000,45137.000,,838.000
100,h,char,45261.000,45261.000,,124.000
101,e,char,45497.000,45497.000,,236.000
102,i,char,45801.000,45801.000,,304.000
103,r,char,45956.000,45956.000,,155.000
104,SPACE,char,46249.000,46249.000,,293.000
105,c,char,47047.000,47047.000,,798.000
106,o,char,47212.000,47212.000,,165.000
107,m,char,47525.000,47525.000,,313.000
108,e,char,47632.000,47632.000,,107.000
109,SPACE,char,47899.000,47899.000,,267.000
110,l,char,48602.000,48602.000,,703.000
111,i,char,49239.000,49239.000,,637.000
112,f,char,49480.000,49480.000,,241.000
113,e,char,49700.000,49700.000,,220.000
114,SPACE,char,49960.000,49960.000,,260.000
115,t,char,50749.000,50749.000,,789.000
116,h,char,50832.000,50832.000,,83.000
117,a,char,50989.000,50989.000,,157.000
118,t,char,51195.000,51195.000,,206.000
119,SPACE,char,51490.000,51490.000,,295.000
120,r,char,52386.000,52386.000,,896.000
121,e,char,52533.000,52533.000,,147.000
122,a,char,52710.000,52710.000,,177.000
123,d,char,53045.000,53045.000,,335.000
124,SPACE,char,53289.000,53289.000,,244.000
125,p,char,54251.000,54251.000,,962.000
126,l,char,54493.000,54493.000,,242.000
127,a,char,54586.000,54586.000,,93.000
128,c,char,54936.000,54936.000,,350.000
129,e,char,55177.000,55177.000,,241.000
130,SPACE,char,55400.000,55400.000,,223.000
131,s,char,56117.000,56117.000,,717.000
132,h,char,56270.000,56270.000,,153.000
133,i,char,56582.000,56582.000,,312.000
134,p,char,56839.000,56839.000,,257.000
135,SPACE,char,57056.000,57056.000,,217.000
136,c,char,57965.000,57965.000,,909.000
137,o,char,58002.000,58002.000,,37.000
138,v,char,58234.000,58234.000,,232.000
139,e,char,58403.000,58403.000,,169.000
140,r,char,58622.000,58622.000,,219.000
141,SPACE,char,58887.000,58887.000,,265.000
142,l,char,59676.000,59676.000,,789.000
143,e,char,59852.000,59852.000,,176.000

=== FLIGHT TIME ANALYSIS ===
from_key,to_key,flight_time_ms,type
c,a,273.000,char
a,r,533.000,char
r,r,192.000,char
r,y,385.000,char
y,SPACE,263.000,char
SPACE,c,871.000,char
c,o,244.000,char
o,l,1785.000,char
l,o,240.000,char
o,r,238.000,char
r,SPACE,342.000,char
SPACE,w,752.000,char
w,o,682.000,char
o,u,238.000,char
u,;,14.000,char
;,l,275.000,char
l,Backspace,1429.000,backspace
Backspace,Backspace,191.000,backspace
Backspace,l,876.000,char
l,d,672.000,char
d,SPACE,195.000,char
SPACE,g,694.000,char
g,o,184.000,char
o,o,148.000,char
o,d,223.000,char
d,SPACE,547.000,char
SPACE,b,614.000,char
b,r,316.000,char
r,o,384.000,char
o,w,408.000,char
w,n,210.000,char
n,SPACE,281.000,char
SPACE,c,760.000,char
c,i,186.000,char
i,t,524.000,char
t,y,255.000,char
y,SPACE,362.000,char
SPACE,b,450.000,char
b,u,317.000,char
u,t,1324.000,char
t,SPACE,204.000,char
SPACE,r,1172.000,char
r,i,408.000,char
i,v,304.000,char
v,Backspace,915.000,backspace
Backspace,v,1081.000,char
v,e,205.000,char
e,r,146.000,char
r,SPACE,394.000,char
SPACE,w,769.000,char
w,h,236.000,char
h,e,273.000,char
e,n,187.000,char
n,SPACE,286.000,char
SPACE,a,821.000,char
a,n,83.000,char
n,SPACE,161.000,char
SPACE,g,987.000,char
g,r,276.000,char
r,o,256.000,char
o,u,217.000,char
u,p,260.000,char
p,SPACE,239.000,char
SPACE,t,920.000,char
t,h,121.000,char
h,e,138.000,char
e,y,173.000,char
y,SPACE,267.000,char
SPACE,t,835.000,char
t,h,86.000,char
h,a,208.000,char
a,n,48.000,char
n,SPACE,549.000,char
SPACE,g,482.000,char
g,o,101.000,char
o,SPACE,280.000,char
SPACE,w,1320.000,char
w,h,129.000,char
h,i,243.000,char
i,k,307.000,char
k,Backspace,1141.000,backspace
Backspace,l,425.000,char
l,e,78.000,char
e,SPACE,237.000,char
SPACE,s,1388.000,char
s,r,263.000,char
r,Backspace,797.000,backspace
Backspace,t,833.000,char
t,o,277.000,char
o,a,490.000,char
a,n,287.000,char
n,e,119.000,char
e,SPACE,372.000,char
SPACE,w,1657.000,char
w,a,348.000,char
a,n,160.000,char
n,t,260.000,char
t,SPACE,203.000,char
SPACE,t,838.000,char
t,h,124.000,char
h,e,236.000,char
e,i,304.000,char
i,r,155.000,char
r,SPACE,293.000,char
SPACE,c,798.000,char
c,o,165.000,char
o,m,313.000,char
m,e,107.000,char
e,SPACE,267.000,char
SPACE,l,703.000,char
l,i,637.000,char
i,f,241.000,char
f,e,220.000,char
e,SPACE,260.000,char
SPACE,t,789.000,char
t,h,83.000,char
h,a,157.000,char
a,t,206.000,char
t,SPACE,295.000,char
SPACE,r,896.000,char
r,e,147.000,char
e,a,177.000,char
a,d,335.000,char
d,SPACE,244.000,char
SPACE,p,962.000,char
p,l,242.000,char
l,a,93.000,char
a,c,350.000,char
c,e,241.000,char
e,SPACE,223.000,char
SPACE,s,717.000,char
s,h,153.000,char
h,i,312.000,char
i,p,257.000,char
p,SPACE,217.000,char
SPACE,c,909.000,char
c,o,37.000,char
o,v,232.000,char
v,e,169.000,char
e,r,219.000,char
r,SPACE,265.000,char
SPACE,l,789.000,char
l,e,176.000,char

=== SUMMARY ===
metric,value
wpm,26
raw_wpm,28
accuracy_pct,94
correct_chars,131
incorrect_chars,8
total_keystrokes,139
duration_s,60
total_backspaces,5
total_chars,139
avg_flight_time_ms,418.545
min_flight_time_ms,14.000
max_flight_time_ms,1785.000
median_flight_time_ms,273.000

=== WPM OVER TIME ===
time_s,wpm,raw_wpm,accuracy_pct,cumulative_errors
1,48,48,100,0
2,36,36,100,0
3,32,32,100,0
4,24,24,100,0
5,24,24,100,0
6,24,24,100,0
7,24,24,100,0
8,22,25,88,2
9,20,23,88,2
10,19,22,89,2
11,20,22,90,2
12,22,24,92,2
13,21,23,92,2
14,22,24,93,2
15,23,25,94,2
16,23,25,94,2
17,24,25,94,2
18,24,25,95,2
19,23,25,95,2
20,23,24,95,2
21,23,24,95,2
22,22,23,95,2
23,22,23,95,2
24,22,23,96,2
25,23,24,96,2
26,23,24,96,2
27,23,24,96,2
28,24,25,97,2
29,24,25,97,2
30,25,26,97,2
31,25,25,97,2
32,25,26,97,2
33,26,27,97,2
34,25,26,97,2
35,26,27,96,3
36,25,26,96,3
37,25,26,96,3
38,25,26,96,3
39,24,25,95,4
40,24,25,95,4
41,24,25,94,5
42,23,25,91,8
43,23,25,91,8
44,23,25,91,8
45,23,25,92,8
46,24,26,92,8
47,24,26,92,8
48,24,26,92,8
49,24,26,92,8
50,24,26,93,8
51,25,27,93,8
52,25,26,93,8
53,25,27,93,8
54,25,27,93,8
55,25,27,94,8
56,25,27,94,8
57,26,27,94,8
58,26,27,94,8
59,26,28,94,8
60,26,28,94,8
