=== KEYSTROKE LOG ===
index,key,type,elapsed_ms,flight_time_ms,word_index,input_snapshot
66,g,char,26556.000,26556.000,,483.000
67,e,char,26791.000,26791.000,,235.000
68,t,char,27162.000,27162.000,,371.000
69,h,char,27410.000,27410.000,,248.000
70,e,char,27567.000,27567.000,,157.000
71,r,char,27747.000,27747.000,,180.000
72,SPACE,char,28040.000,28040.000,,293.000
73,l,char,28549.000,28549.000,,509.000
74,o,char,28774.000,28774.000,,225.000
75,n,char,29436.000,29436.000,,662.000
76,g,char,29875.000,29875.000,,439.000
77,SPACE,char,30058.000,30058.000,,183.000
78,n,char,31622.000,31622.000,,1564.000
79,o,char,32107.000,32107.000,,485.000
80,r,char,33078.000,33078.000,,971.000
81,r,char,33215.000,33215.000,,137.000
82,Backspace,backspace,33894.000,,33894.000,679.000
83,t,char,34284.000,34284.000,,390.000
84,h,char,34523.000,34523.000,,239.000
85,SPACE,char,34742.000,34742.000,,219.000
86,c,char,35521.000,35521.000,,779.000
87,a,char,35748.000,35748.000,,227.000
88,r,char,36069.000,36069.000,,321.000
89,r,char,36239.000,36239.000,,170.000
90,y,char,36433.000,36433.000,,194.000
91,SPACE,char,36627.000,36627.000,,194.000
92,s,char,37794.000,37794.000,,1167.000
93,h,char,37999.000,37999.000,,205.000
94,o,char,38372.000,38372.000,,373.000
95,u,char,38612.000,38612.000,,240.000
96,l,char,38838.000,38838.000,,226.000
97,d,char,39183.000,39183.000,,345.000
98,SPACE,char,39334.000,39334.000,,151.000
99,o,char,40050.000,40050.000,,716.000
100,f,char,40222.000,40222.000,,172.000
101,SPACE,char,40379.000,40379.000,,157.000
102,g,char,41312.000,41312.000,,933.000
103,o,char,41403.000,41403.000,,91.000
104,SPACE,char,41550.000,41550.000,,147.000
105,l,char,42212.000,42212.000,,662.000
106,a,char,42367.000,42367.000,,155.000
107,s,char,42630.000,42630.000,,263.000
108,t,char,42826.000,42826.000,,196.000
109,SPACE,char,43031.000,43031.000,,205.000
110,a,char,43658.000,43658.000,,627.000
111,l,char,43830.000,43830.000,,172.000
112,w,char,45851.000,45851.000,,2021.000
113,a,char,46040.000,46040.000,,189.000
114,y,char,46310.000,46310.000,,270.000
115,s,char,46520.000,46520.000,,210.000
116,SPACE,char,46795.000,46795.000,,275.000
117,w,char,48244.000,48244.000,,1449.000
118,h,char,48428.000,48428.000,,184.000
119,e,char,48652.000,48652.000,,224.000
120,n,char,48862.000,48862.000,,210.000
121,SPACE,char,49061.000,49061.000,,199.000
122,o,char,49934.000,49934.000,,873.000
123,n,char,50171.000,50171.000,,237.000
124,e,char,50324.000,50324.000,,153.000
125,SPACE,char,50468.000,50468.000,,144.000
126,w,char,51378.000,51378.000,,910.000
127,a,char,51694.000,51694.000,,316.000
128,y,char,51858.000,51858.000,,164.000
129,SPACE,char,52034.000,52034.000,,176.000
130,w,char,52806.000,52806.000,,772.000
131,a,char,53031.000,53031.000,,225.000
132,t,char,53285.000,53285.000,,254.000
133,c,char,53842.000,53842.000,,557.000
134,h,char,53980.000,53980.000,,138.000
135,SPACE,char,54149.000,54149.000,,169.000
136,t,char,54987.000,54987.000,,838.000
137,o,char,55091.000,55091.000,,104.000
138,SPACE,char,55224.000,55224.000,,133.000
139,s,char,55552.000,55552.000,,328.000
140,h,char,55698.000,55698.000,,146.000
141,e,char,55800.000,55800.000,,102.000
142,SPACE,char,55958.000,55958.000,,158.000
143,t,char,56780.000,56780.000,,822.000
144,i,char,56911.000,56911.000,,131.000
145,m,char,57146.000,57146.000,,235.000
146,e,char,57206.000,57206.000,,60.000
147,SPACE,char,57398.000,57398.000,,192.000
148,g,char,58167.000,58167.000,,769.000
149,o,char,58274.000,58274.000,,107.000
150,o,char,58450.000,58450.000,,176.000
151,d,char,58947.000,58947.000,,497.000
152,SPACE,char,59202.000,59202.000,,255.000
153,u,char,59757.000,59757.000,,555.000
154,s,char,59955.000,59955.000,,198.000
155,SPACE,char,60130.000,60130.000,,175.000

=== FLIGHT TIME ANALYSIS ===
from_key,to_key,flight_time_ms,type
w,h,134.000,char
h,e,252.000,char
e,m,142.000,char
m,Backspace,572.000,backspace
Backspace,n,669.000,char
n,SPACE,153.000,char
SPACE,g,629.000,char
g,o,226.000,char
o,o,124.000,char
o,o,309.000,char
o,d,250.000,char
d,SPACE,161.000,char
SPACE,h,905.000,char
h,e,125.000,char
e,r,162.000,char
r,SPACE,196.000,char
SPACE,c,723.000,char
c,a,229.000,char
a,r,294.000,char
r,r,216.000,char
r,y,282.000,char
y,SPACE,313.000,char
SPACE,b,669.000,char
b,e,150.000,char
e,c,399.000,char
c,a,273.000,char
a,u,298.000,char
u,s,653.000,char
s,e,436.000,char
e,SPACE,184.000,char
SPACE,p,724.000,char
p,u,1674.000,char
u,r,661.000,char
r,SPACE,405.000,char
SPACE,s,691.000,char
s,h,120.000,char
h,e,185.000,char
e,SPACE,158.000,char
SPACE,o,1376.000,char
o,h,466.000,char
h,Backspace,1627.000,backspace
Backspace,t,363.000,char
t,h,133.000,char
h,e,234.000,char
e,r,134.000,char
r,SPACE,115.000,char
SPACE,p,810.000,char
p,a,174.000,char
a,g,259.000,char
g,e,197.000,char
e,SPACE,222.000,char
SPACE,e,1091.000,char
e,v,315.000,char
v,e,484.000,char
e,r,417.000,char
r,y,180.000,char
y,SPACE,290.000,char
SPACE,s,627.000,char
s,l,203.000,char
l,e,229.000,char
e,e,168.000,char
e,p,133.000,char
p,SPACE,163.000,char
SPACE,t,734.000,char
t,o,183.000,char
o,g,483.000,char
g,e,235.000,char
e,t,371.000,char
t,h,248.000,char
h,e,157.000,char
e,r,180.000,char
r,SPACE,293.000,char
SPACE,l,509.000,char
l,o,225.000,char
o,n,662.000,char
n,g,439.000,char
g,SPACE,183.000,char
SPACE,n,1564.000,char
n,o,485.000,char
o,r,971.000,char
r,r,137.000,char
r,Backspace,679.000,backspace
Backspace,t,390.000,char
t,h,239.000,char
h,SPACE,219.000,char
SPACE,c,779.000,char
c,a,227.000,char
a,r,321.000,char
r,r,170.000,char
r,y,194.000,char
y,SPACE,194.000,char
SPACE,s,1167.000,char
s,h,205.000,char
h,o,373.000,char
o,u,240.000,char
u,l,226.000,char
l,d,345.000,char
d,SPACE,151.000,char
SPACE,o,716.000,char
o,f,172.000,char
f,SPACE,157.000,char
SPACE,g,933.000,char
g,o,91.000,char
o,SPACE,147.000,char
SPACE,l,662.000,char
l,a,155.000,char
a,s,263.000,char
s,t,196.000,char
t,SPACE,205.000,char
SPACE,a,627.000,char
a,l,172.000,char
l,w,2021.000,char
w,a,189.000,char
a,y,270.000,char
y,s,210.000,char
s,SPACE,275.000,char
SPACE,w,1449.000,char
w,h,184.000,char
h,e,224.000,char
e,n,210.000,char
n,SPACE,199.000,char
SPACE,o,873.000,char
o,n,237.000,char
n,e,153.000,char
e,SPACE,144.000,char
SPACE,w,910.000,char
w,a,316.000,char
a,y,164.000,char
y,SPACE,176.000,char
SPACE,w,772.000,char
w,a,225.000,char
a,t,254.000,char
t,c,557.000,char
c,h,138.000,char
h,SPACE,169.000,char
SPACE,t,838.000,char
t,o,104.000,char
o,SPACE,133.000,char
SPACE,s,328.000,char
s,h,146.000,char
h,e,102.000,char
e,SPACE,158.000,char
SPACE,t,822.000,char
t,i,131.000,char
i,m,235.000,char
m,e,60.000,char
e,SPACE,192.000,char
SPACE,g,769.000,char
g,o,107.000,char
o,o,176.000,char
o,d,497.000,char
d,SPACE,255.000,char
SPACE,u,555.000,char
