=== KEYSTROKE LOG ===
index,key,type,elapsed_ms,flight_time_ms,word_index,input_snapshot
60,e,char,26161.700,26161.700,,197.600
61,SPACE,char,26389.900,26389.900,,228.200
62,j,char,27372.500,27372.500,,982.600
63,u,char,27559.800,27559.800,,187.300
64,m,char,27930.900,27930.900,,371.100
65,p,char,28180.500,28180.500,,249.600
66,SPACE,char,28629.100,28629.100,,448.600
67,l,char,29414.900,29414.900,,785.800
68,a,char,29588.600,29588.600,,173.700
69,s,char,29812.300,29812.300,,223.700
70,t,char,30000.500,30000.500,,188.200
71,SPACE,char,30280.300,30280.300,,279.800
72,t,char,32228.100,32228.100,,1947.800
73,h,char,32473.000,32473.000,,244.900
74,i,char,32674.500,32674.500,,201.500
75,s,char,32825.700,32825.700,,151.200
76,SPACE,char,33598.600,33598.600,,772.900
77,l,char,34334.400,34334.400,,735.800
78,o,char,34507.800,34507.800,,173.400
79,Backspace,backspace,35186.700,,35186.700,678.900
80,i,char,35460.900,35460.900,,274.200
81,g,char,35880.000,35880.000,,419.100
82,h,char,36059.900,36059.900,,179.900
83,t,char,36252.000,36252.000,,192.100
84,SPACE,char,36497.600,36497.600,,245.600
85,e,char,37609.700,37609.700,,1112.100
86,a,char,37804.500,37804.500,,194.800
87,c,char,38072.400,38072.400,,267.900
88,g,char,38286.500,38286.500,,214.100
89,SPACE,char,39146.100,39146.100,,859.600
90,m,char,40558.200,40558.200,,1412.100
91,u,char,40805.000,40805.000,,246.800
92,s,char,41031.300,41031.300,,226.300
93,i,char,41250.500,41250.500,,219.200
94,c,char,41644.700,41644.700,,394.200
95,e,char,42332.800,42332.800,,688.100
96,Backspace,backspace,43204.000,,43204.000,871.200
97,SPACE,char,43618.600,43618.600,,414.600
98,n,char,44191.800,44191.800,,573.200
99,e,char,44500.500,44500.500,,308.700
100,w,char,44659.900,44659.900,,159.400
101,SPACE,char,44859.800,44859.800,,199.900
102,b,char,45824.500,45824.500,,964.700
103,y,char,46047.700,46047.700,,223.200
104,SPACE,char,46320.400,46320.400,,272.700
105,w,char,47228.000,47228.000,,907.600
106,i,char,47444.000,47444.000,,216.000
107,t,char,47932.600,47932.600,,488.600
108,h,char,48114.000,48114.000,,181.400
109,SPACE,char,48542.600,48542.600,,428.600
110,w,char,49242.100,49242.100,,699.500
111,a,char,49433.900,49433.900,,191.800
112,y,char,49801.800,49801.800,,367.900
113,SPACE,char,50094.000,50094.000,,292.200
114,h,char,51171.200,51171.200,,1077.200
115,o,char,51727.700,51727.700,,556.500
116,w,char,52007.400,52007.400,,279.700
117,SPACE,char,52245.900,52245.900,,238.500
118,e,char,54090.500,54090.500,,1844.600
119,a,char,54301.500,54301.500,,211.000
120,s,char,54944.200,54944.200,,642.700
121,t,char,55205.500,55205.500,,261.300
122,SPACE,char,55841.400,55841.400,,635.900
123,e,char,57111.400,57111.400,,1270.000
124,a,char,57337.100,57337.100,,225.700
125,n,char,57589.400,57589.400,,252.300
126,d,char,57761.200,57761.200,,171.800
127,Backspace,backspace,58805.200,,58805.200,1044.000
128,Backspace,backspace,58991.400,,58991.400,186.200
129,Backspace,backspace,59297.600,,59297.600,306.200
130,Backspace,backspace,59705.700,,59705.700,408.100

=== FLIGHT TIME ANALYSIS ===
from_key,to_key,flight_time_ms,type
h,e,137.200,char
e,SPACE,1263.500,char
SPACE,b,226.800,char
b,u,655.900,char
u,i,238.200,char
i,l,210.700,char
l,e,687.700,char
e,d,215.400,char
d,SPACE,2580.800,char
SPACE,h,572.000,char
h,o,830.600,char
o,w,324.200,char
w,SPACE,301.100,char
SPACE,s,679.600,char
s,o,311.100,char
o,u,227.100,char
u,n,206.200,char
n,d,184.200,char
d,SPACE,208.100,char
SPACE,y,866.700,char
y,e,213.300,char
e,a,219.800,char
a,r,117.600,char
r,SPACE,268.300,char
SPACE,b,943.300,char
b,e,222.400,char
e,t,315.400,char
t,w,231.100,char
w,w,271.800,char
w,Backspace,676.000,backspace
Backspace,e,212.300,char
e,e,265.800,char
e,n,274.100,char
n,SPACE,181.500,char
SPACE,h,1036.400,char
h,o,336.500,char
o,w,247.500,char
w,SPACE,248.100,char
SPACE,e,970.800,char
e,a,271.200,char
a,c,273.500,char
c,h,307.700,char
h,SPACE,571.700,char
SPACE,p,531.200,char
p,r,416.600,char
r,e,223.200,char
e,s,245.300,char
s,s,107.000,char
s,s,125.800,char
s,Backspace,877.800,backspace
Backspace,SPACE,641.400,char
SPACE,h,334.700,char
h,o,405.200,char
o,u,215.200,char
u,s,949.800,char
s,e,334.800,char
e,SPACE,529.200,char
SPACE,s,274.000,char
s,h,149.700,char
h,e,197.600,char
e,SPACE,228.200,char
SPACE,j,982.600,char
j,u,187.300,char
u,m,371.100,char
m,p,249.600,char
p,SPACE,448.600,char
SPACE,l,785.800,char
l,a,173.700,char
a,s,223.700,char
s,t,188.200,char
t,SPACE,279.800,char
SPACE,t,1947.800,char
t,h,244.900,char
h,i,201.500,char
i,s,151.200,char
s,SPACE,772.900,char
SPACE,l,735.800,char
l,o,173.400,char
o,Backspace,678.900,backspace
Backspace,i,274.200,char
i,g,419.100,char
g,h,179.900,char
h,t,192.100,char
t,SPACE,245.600,char
SPACE,e,1112.100,char
e,a,194.800,char
a,c,267.900,char
c,g,214.100,char
g,SPACE,859.600,char
SPACE,m,1412.100,char
m,u,246.800,char
u,s,226.300,char
s,i,219.200,char
i,c,394.200,char
c,e,688.100,char
e,Backspace,871.200,backspace
Backspace,SPACE,414.600,char
SPACE,n,573.200,char
n,e,308.700,char
e,w,159.400,char
w,SPACE,199.900,char
SPACE,b,964.700,char
b,y,223.200,char
y,SPACE,272.700,char
SPACE,w,907.600,char
w,i,216.000,char
i,t,488.600,char
t,h,181.400,char
h,SPACE,428.600,char
SPACE,w,699.500,char
w,a,191.800,char
a,y,367.900,char
y,SPACE,292.200,char
SPACE,h,1077.200,char
h,o,556.500,char
o,w,279.700,char
w,SPACE,238.500,char
SPACE,e,1844.600,char
e,a,211.000,char
a,s,642.700,char
s,t,261.300,char
t,SPACE,635.900,char
SPACE,e,1270.000,char
e,a,225.700,char
a,n,252.300,char
n,d,171.800,char
d,Backspace,1044.000,backspace
Backspace,Backspace,186.200,backspace
Backspace,Backspace,306.200,backspace
Backspace,Backspace,408.100,backspace

=== SUMMARY ===
metric,value
wpm,21
raw_wpm,25
accuracy_pct,87
correct_chars,107
incorrect_chars,16
total_keystrokes,123
duration_s,60
total_backspaces,8
total_chars,123
avg_flight_time_ms,459.275
min_flight_time_ms,107.000
max_flight_time_ms,2580.800
median_flight_time_ms,274.200

=== WPM OVER TIME ===
time_s,wpm,raw_wpm,accuracy_pct,cumulative_errors
1,24,24,100,0
2,24,24,100,0
3,28,28,100,0
4,21,27,78,2
5,17,22,78,2
6,14,18,78,2
7,14,19,73,3
8,15,20,77,3
9,16,20,80,3
10,19,23,84,3
11,20,23,86,3
12,22,25,88,3
13,22,25,89,3
14,22,26,87,4
15,22,26,88,4
16,23,26,88,4
17,23,26,89,4
18,23,25,89,4
19,23,26,90,4
20,23,26,91,4
21,24,26,91,4
22,24,27,90,5
23,23,26,90,5
24,24,26,91,5
25,24,26,91,5
26,24,27,91,5
27,24,27,92,5
28,25,27,92,5
29,25,27,92,5
30,26,28,93,5
31,25,27,93,5
32,24,26,93,5
33,25,27,93,5
34,25,26,93,5
35,24,26,92,6
36,24,26,92,6
37,25,27,93,6
38,25,27,93,6
39,24,26,92,7
40,24,26,91,8
41,24,26,91,8
42,24,26,91,8
43,23,26,90,9
44,23,26,90,9
45,24,26,91,9
46,23,26,91,9
47,23,26,91,9
48,24,26,91,9
49,24,26,92,9
50,24,26,92,9
51,24,26,92,9
52,24,26,90,11
53,23,26,89,12
54,23,25,89,12
55,23,26,90,12
56,23,26,90,12
57,23,25,90,12
58,22,25,87,16
59,22,25,87,16
60,21,25,87,16
